# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
#
# Results of Query: Database VVVDR4 06/02/20 23:15
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.upload_RA,
#  u.upload_Dec, u.varType from vvvVivaCatalogue as viva,vvvVariability 
# as v,vvvSource as s,#userTable as u  where v.sourceID=viva.vivaID and 
# v.ksMinMag>0. and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
        515494769443,    +270.1764957,     -27.2420047,      +2.5573584,     +28.0012436,     +28.0012436,     +1.445300,     +0.380201,      +0.8888890,      +0.8500000,      +9.7584858,    +11.525332,    +10.477381,     4,  4256,  3925,    +270.1765000,     -27.2420300,  SRV
        515494798842,    +270.2022510,     -27.2024221,      +0.8352471,     +28.5935371,      +2.8376847,     +0.524350,     +0.585566,      +1.0000000,      +0.8213600,      +9.7481871,    +11.803796,    +10.584574,     1,     1,     1,    +270.2022500,     -27.2024200,OSARG
        515494815220,    +270.5437653,     -27.3473796,     +18.8452734,     +28.2230319,     +29.1282544,     +1.183387,     +0.434667,      +1.0000000,      +0.8500000,      +9.9643841,    +11.809654,    +10.715188,     2,   135,    40,    +270.5437500,     -27.3473900,OSARG
        515494828154,    +270.0738440,     -27.0866690,      +7.1235235,     +22.8534045,     +18.2917614,     +1.032827,     +0.373862,      +0.8333330,      +0.8098080,      +9.7698145,    +11.520822,    +10.482264,     1,    66,    21,    +270.0738750,     -27.0866700,OSARG
        515504181694,    +271.1221170,     -27.6825105,     +17.5575126,     +22.7541347,     +15.4729114,     +0.682949, -9.999995E008,      +0.8888890,      +0.7621320,  -9.9999999E008, -9.999995E008,    +10.653637,     1,    36,    10,    +271.1221250,     -27.6825600,OSARG
        515504343058,    +271.4794035,     -27.5138517,      +2.7371361,     +29.9120029,      +9.7601579,     +0.743382,     +0.340624,      +0.8888890,      +0.8500000,     +10.1073313,    +11.587563,    +10.709608,     1,    11,     1,    +271.4795000,     -27.5139400,OSARG
        515504392432,    +271.3159856,     -27.3261669,     +19.9793980,     +20.0575838,      +0.0029215,     +0.680132,     +0.343532,      +0.8750000,      +0.7090990,     +10.9470148,    +12.479660,    +11.570618,     1,     2,     2,    +271.3160000,     -27.3261700,OSARG
        515504445798,    +271.4690183,     -27.2913498,      +1.0005637,      +0.4987820,      +0.9974663,     +1.699474,     +0.126311,      +1.0000000,      +0.9174230,     +10.4634838,    +11.880133,    +11.039890,     3,     2,     1,    +271.4690000,     -27.2913600,OSARG
        515504586249,    +271.9427165,     -27.2175827,     +24.2824478,     +25.9257688,     +26.4424745,     +2.469803,     +0.167126,      +1.0000000,      +0.9524920,     +10.1293907,    +11.506217,    +10.689594,     4,    27,     4,    +271.9427500,     -27.2175300,OSARG
        515504879609,    +271.5878660,     -26.3637174,     +21.0049454,      +3.3400624,      +3.3400624,     +0.364884,     +0.716292,      +0.9666670,      +0.7143170,      +9.6043434,    +11.814678,    +10.503685,     2,     4,     1,    +271.5878750,     -26.3636900,OSARG
        515504898490,    +271.6798728,     -26.3652122,      +5.9872084,     +29.9355905,     +29.9355905,     +0.530463,     +0.556458,      +0.8666670,      +0.7143170,      +9.6249523,    +11.594724,    +10.426414,     3,-24906,-27205,    +271.6798750,     -26.3651900,OSARG
        515504905958,    +271.7361366,     -26.3758259,     +19.4763865,      +2.1671784,      +2.1669787,     +1.651002,     +0.269999,      +0.8666670,      +0.7823790,      +9.3310223,    +11.055972,    +10.032870,     2,     2,     1,    +271.7361250,     -26.3758100,  SRV
        515513597174,    +272.7131231,     -28.2316253,      +0.7873187,      +9.4540518,      +9.4538731,     +0.630429, -9.999995E008,      +1.0000000,      +0.9174230,     +10.1204290,    +11.455652,    +10.663705,     3,    99,    53,    +272.7131250,     -28.2316100,OSARG
        515516642422,    +269.2185988,     -28.4348503,      +7.7580709,     +11.9786945,     +27.0790663,     +0.851442,     +0.414549,      +0.8333330,      +0.7621320,      +9.7107334,    +11.663943,    +10.505456,     2,  1862,  1768,    +269.2186250,     -28.4348600,OSARG
        515516729768,    +269.8218578,     -28.5670160,     +21.7663290,      +1.6423756,     +12.9777059,     +0.532507,     +0.418689,      +1.0000000,      +0.8681980,     +10.1958103,    +11.869690,    +10.876879,     2,   108,    14,    +269.8218750,     -28.5670300,OSARG
        515516739931,    +269.8611442,     -28.5651223,     +16.0810588,     +29.9889132,     +29.9890864,     +1.370052,     +0.285806,      +1.0000000,      +0.8681980,     +10.0089884,    +11.447543,    +10.594308,     5,   258,    63,    +269.8611250,     -28.5651700,OSARG
        515516776281,    +269.3363910,     -28.2279742,     +17.4808597,     +27.0797510,     +27.0788958,     +1.072281, -9.999995E008,      +0.8750000,      +0.7750000,  -9.9999999E008, -9.999995E008,    +10.328660,     2,  1863,  1762,    +269.3363750,     -28.2279700,OSARG
        515516780928,    +269.3900042,     -28.2453059,     +18.8777777,     +24.8889287,      +7.9961325,     +1.568406,     +0.348219,      +0.8750000,      +0.8681980,      +9.6719894,    +11.307431,    +10.337419,     1,    41,    10,    +269.3900000,     -28.2453100,OSARG
        515516786777,    +269.8063948,     -28.4466644,      +0.5235456,      +5.0083209,      +5.4094180,     +1.107384,     +0.499575,      +1.0000000,      +0.8901680,     +10.0901527,    +11.768005,    +10.772838,     2,    11,     5,    +269.8063750,     -28.4466700,OSARG
        515516786941,    +269.8150022,     -28.4474602,     +21.3548677,      +5.0082299,     +11.9785238,     +0.527202,     +0.504412,      +1.0000000,      +0.8213600,     +10.1425247,    +11.846668,    +10.835907,     3,  1338,   225,    +269.8150000,     -28.4474700,OSARG
        515517026531,    +269.7823763,     -27.9191751,      +3.7396385,      +9.2628118,      +9.2630356,     +0.570622,     +0.494013,      +1.0000000,      +0.8098080,     +10.6507359,    +12.449598,    +11.382657,     2,  1277,   229,    +269.7823750,     -27.9191700,OSARG
        515415095886,    +267.2231427,     -21.0682247,     +19.6529678,      +7.9018550,      +6.9267345,     +0.609454,     +0.578888,      +1.0000000,      +0.8098080,     +10.5802755,    +12.413831,    +11.326313,     2,   139,    47,    +267.2231250,     -21.0682200,OSARG
        515419819977,    +268.2136063,     -22.4346634,     +23.8512160,      +2.0593547,      +2.0595279,     +0.518715,     +0.721453,      +0.9375000,      +0.7090990,     +10.3746204,    +12.574607,    +11.269752,     2,    58,    29,    +268.2136250,     -22.4346700,OSARG
        515421139832,    +265.0956317,     -22.7042504,     +26.3296006,     +17.9471691,     +16.9444744,     +0.440408,     +0.662138,      +1.0000000,      +0.9524920,     +10.1341114,    +12.145826,    +10.952639,     3,   124,    85,    +265.0956250,     -22.7042500,OSARG
        515421183838,    +264.9817369,     -22.5797928,      +3.3586471,      +7.6637460,      +7.9584387,     +0.264692,     +0.776550,      +0.9285710,      +0.7905350,     +10.2184191,    +12.382039,    +11.098753,     2,   358,    18,    +264.9817500,     -22.5797800,OSARG
        515421306685,    +265.2786426,     -22.5805552,      +4.4364551,     +11.7585635,      +7.9581346,     +0.336430,     +0.749722,      +1.0000000,      +0.8098080,     +10.2130280,    +12.225388,    +11.031817,     1,   358,    37,    +265.2786250,     -22.5805600,OSARG
        515436419723,    +266.8642929,     -23.4533902,      +9.4394992,      +8.9059167,      +8.9059167,     +1.197536,     +0.385307,      +1.0000000,      +0.9524920,      +9.7557106,    +11.432510,    +10.437967,     4,    78,    12,    +266.8643750,     -23.4532800,OSARG
        515436980955,    +267.2131278,     -22.5664715,      +1.0857990,      +1.0857990,      +0.7053733,     +0.728385,     +0.437171,      +1.0000000,      +0.8901680,      +9.6955729,    +11.379492,    +10.380726,     1,     2,     1,    +267.2131250,     -22.5664400,OSARG
        515437841676,    +263.9636230,     -23.7151064,     +27.6209140,     +12.9697758,     +19.8985653,     +0.891398,     +0.350060,      +1.0000000,      +0.9174230,     +10.0110435,    +11.535701,    +10.631396,     2,    84,    39,    +263.9636250,     -23.7151100,OSARG
        515438123501,    +264.0766383,     -23.3764987,     +12.2032082,     +11.2005720,     +12.2003838,     +0.779586,     +0.568439,      +0.8888890,      +0.8500000,     +10.8992672,    +12.546227,    +11.569383,     3,   132,    24,    +264.0766250,     -23.3764400,OSARG
        515438655617,    +264.2473667,     -22.6975757,     +24.6181182,     +14.7428387,     +24.6154732,     +0.504566,     +0.683131,      +0.8750000,      +0.8681980,      +9.6928473,    +11.610412,    +10.473066,     2,   986,   847,    +264.2473750,     -22.6975800,OSARG
        515447737026,    +265.2506151,     -24.1334532,     +18.5115966,     +26.9003536,     +18.5113502,     +0.498722,     +0.607395,      +1.0000000,      +0.8681980,     +10.9248247,    +12.564757,    +11.592081,     3,   131,    91,    +265.2506250,     -24.1334200,OSARG
        515457504694,    +266.3425110,     -23.7639788,     +20.1188071,      +7.4332765,      +7.4332765,     +0.834754,     +0.292366,      +0.9000000,      +0.8346050,      +9.7630892,    +11.372545,    +10.417945,     3,    46,     1,    +266.3425000,     -23.7639700,  SRV
        515459058743,    +263.7247627,     -23.7789610,      +4.5624352,     +20.5589416,     +20.5589416,     +0.414750,     +0.660833,      +1.0000000,      +0.9174230,      +9.9518728,    +12.005143,    +10.787308,     2,   416,   237,    +263.7247500,     -23.7789400,OSARG
        515472269793,    +271.5594335,     -25.9019059,     +16.0066148,     +24.5883547,      +1.5003309,     +1.671677,     -0.192781,      +0.8666670,      +0.7823790,      +9.8726254,    +11.509631,    +10.538691,     1,     1,     1,    +271.5593750,     -25.9018900,OSARG
        515472279898,    +271.3062051,     -25.7642096,     +24.4833047,      +7.1172736,     +15.3255854,     +0.952772,     +0.349321,      +1.0000000,      +0.9174230,     +10.0030308,    +11.635216,    +10.667134,     3,    14,     2,    +271.3062500,     -25.7641900,OSARG
        515472415577,    +271.6296143,     -25.7698422,     +18.1228292,     +29.6637593,     +19.0045548,     +0.790505,     +0.307633,      +1.0000000,      +0.8901680,     +10.2356148,    +11.798310,    +10.871445,     4,  1042,    22,    +271.6296250,     -25.7698600,OSARG
        515475831507,    +275.6751277,     -25.8785530,      +7.0715045,      +7.2386960,     +27.9452483,     +0.587244, -9.999995E008,      +1.0000000,      +0.9174230,  -9.9999999E008, -9.999995E008,    +11.003798,     3,    55,     3,    +275.6751250,     -25.8785600,OSARG
        515477523913,    +265.4332469,     -25.2513199,      +3.4452052,     +17.4544201,     +17.4540063,     +0.133961,     +1.042893,      +0.7586210,      +0.7171260,     +10.4398594,    +12.980048,    +11.473412,     2,  1008,   948,    +265.4332500,     -25.2513300,OSARG
        515477585867,    +265.4093329,     -25.0924023,     +20.9928103,     +23.4196370,     +16.7297584,     +0.639988,     +0.528564,      +0.8750000,      +0.8681980,      +9.9530983,    +11.803396,    +10.705948,     1,    14,     1,    +265.4092500,     -25.0923600,OSARG
        515482928119,    +272.6153497,     -25.9312367,     +25.9861754,     +11.9778559,     +18.9660753,     +0.704955,     +0.315147,      +1.0000000,      +0.8346050,     +10.2040234,    +11.510407,    +10.735565,     1,   438,    15,    +272.6153750,     -25.9313300,OSARG
        515483027582,    +272.7452662,     -25.8107356,     +13.8075039,     +24.6540254,      +4.3822124,     +1.171610,     +0.281263,      +1.0000000,      +0.8901680,      +9.9927340,    +11.490690,    +10.602222,     1,     2,     1,    +272.7452500,     -25.8107200,OSARG
        515483027842,    +272.0905997,     -25.4896355,      +8.9442963,      +8.9442963,     +21.3165404,     +0.995679,     +0.310671,      +1.0000000,      +0.9524920,      +9.9942245,    +11.538641,    +10.622617,     1,    12,     2,    +272.0906250,     -25.4896400,OSARG
        515483154127,    +272.5462374,     -25.4906668,     +17.5732997,      +3.4112228,      +6.2169015,     +0.642162,     +0.411447,      +0.8333330,      +0.8098080,     +10.2509651,    +11.813004,    +10.886528,     2,    13,     2,    +272.5462500,     -25.4906700,OSARG
        515491820782,    +273.6431357,     -26.8487844,     +29.6259408,     +29.6284198,     +29.6285575,     +0.610019,     +0.394483,      +1.0000000,      +0.8098080,     +10.5317936,    +11.797123,    +11.046631,     5,   591,   100,    +273.6431250,     -26.8487800,OSARG
        515494782316,    +270.6282183,     -27.4459824,     +26.9001066,     +20.4288647,     +10.7719898,     +1.212563,     +0.412825,      +1.0000000,      +0.8681980,      +9.8373098,    +11.564974,    +10.540262,     2,     5,     1,    +270.6282500,     -27.4460300,OSARG
        515494813127,    +270.3596316,     -27.2581187,     +25.9906134,      +7.1349748,      +0.5266056,     +1.146340,     +0.406500,      +1.0000000,      +0.9174230,      +9.8232708,    +11.533865,    +10.519278,     1,     1,     1,    +270.3596250,     -27.2581400,OSARG
        515494873941,    +270.5197349,     -27.2298556,     +25.6249021,     +23.3973090,     +23.3970902,     +1.165730,     +0.359967,      +1.0000000,      +0.8500000,      +9.9165401,    +11.519876,    +10.568906,     4,   116,    44,    +270.5197500,     -27.2298300,OSARG
        515494881817,    +270.5186320,     -27.2129552,     +27.4821084,      +2.6760994,     +19.7672983,     +1.809965,     +0.247979,      +0.8421050,      +0.7564740,      +9.5803308,    +11.286139,    +10.274390,     1,    50,    28,    +270.5186250,     -27.2129400,OSARG
        515494928022,    +270.5864788,     -27.1474179,      +8.5508506,     +29.5787567,      +8.7056448,     +0.550268,     +0.626073,      +1.0000000,      +0.8098080,     +10.0709219,    +12.064519,    +10.882077,     4,    56,    19,    +270.5865000,     -27.1474200,OSARG
        515495360718,    +271.2066365,     -26.5541515,      +5.4201242,     +29.4001797,     +24.7969595,     +0.534377, -9.999995E008,      +1.0000000,      +0.8346050,     +10.4113379,    +12.472218,    +11.249869,     1,   126,    57,    +271.2066250,     -26.5541700,OSARG
        515504213071,    +271.2436917,     -27.6706723,     +15.9910883,     +28.9900852,     +14.2477663,     +1.094220,     +0.269118,      +1.0000000,      +0.8681980,      +9.6508274,    +11.315339,    +10.328084,     3,   220,    86,    +271.2437500,     -27.6707200,OSARG
        515504298557,    +271.2447575,     -27.4923533,     +27.6289368,     +21.7485501,      +0.5143223,     +0.627427,     +0.462459,      +0.9714290,      +0.7021280,     +10.0310230,    +11.850021,    +10.771137,     1,     1,     1,    +271.2447500,     -27.4923600,OSARG
        515504391507,    +271.2892540,     -27.3167651,     +27.4987826,     +16.0808852,     +16.0812372,     +1.347156,     +0.223200,      +0.8750000,      +0.6625000,     +10.6514950,    +12.126352,    +11.251585,     3,    73,    37,    +271.2892500,     -27.3167500,OSARG
        515504438698,    +271.1467767,     -27.1397647,      +6.1064289,      +2.9340777,      +5.5033901,     +1.337783,     +0.015951,      +0.8461540,      +0.7265050,     +10.3306494,    +11.830944,    +10.941090,     3,     4,     1,    +271.1467500,     -27.1397200,OSARG
        515504599143,    +271.8823899,     -27.1584084,     +14.4244902,     +23.3535447,      +7.3010200,     +1.007172,     +0.266542,      +1.0000000,      +0.9524920,     +10.0234604,    +11.561637,    +10.649314,     2,    30,     3,    +271.8823750,     -27.1584200,OSARG
        515504707291,    +271.9042430,     -26.9224619,     +25.4291251,     +28.2866767,     +28.2861735,     +1.258517,     +0.238946,      +1.0000000,      +0.8346050,     +10.0102072,    +11.570238,    +10.644953,     4,   165,    41,    +271.9042500,     -26.9224700,OSARG
        515504742439,    +271.9428009,     -26.8642503,     +26.9557855,     +13.9907306,      +1.9179966,     +1.757217,     +0.167821,      +1.0000000,      +0.8346050,      +9.9618292,    +11.475020,    +10.577517,     1,     5,     1,    +271.9427500,     -26.8643300,OSARG
        515504781747,    +271.5165166,     -26.5599685,      +6.2859216,     +26.0343623,     +21.0867524,     +0.759901,     +0.418669,      +1.0000000,      +0.9524920,      +9.4614067,    +11.416738,    +10.256992,     1,   133,    24,    +271.5165000,     -26.5599700,OSARG
