# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
#
# Results of Query: Database VVVDR4 06/02/20 22:10
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.asassnID, 
# u.vartype from vvvVivaCatalogue as viva,vvvVariability as v,vvvSource 
# as s,#userTable as u where v.sourceID=viva.vivaID and v.ksMinMag>0. 
# and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
        515517427883,    +269.8641748,     -27.0962051,     +14.7334533,     +16.8121643,      +6.6578158,     +1.880588,     +0.265310,      +0.8125000,      +0.7750000,      +9.1765652,    +10.990676,     +9.914691,     2,    25,     5,    252154, SR
        515513606960,    +272.8986467,     -28.3074225,     +19.6840644,     +29.8290272,     +29.8290272,     +0.978394, -9.999995E008,      +1.0000000,      +0.8901680,     +10.1828594,    +11.291090,    +10.633777,     4,    40,     4,    314257, SR
        515611770591,    +267.5489299,     -33.3650510,      +3.4889141,      +7.9044413,     +29.5266244,     +0.150140,     +0.720273,      +0.7209300,      +0.6872490,     +12.9083643,    +14.376698,    +13.505800,     1,   158,    29,AP27796436, SR
        515599736146,    +269.0529928,     -33.2333831,      +6.5283160,     +21.9412814,     +14.9980519,     +0.782276,     +0.310564,      +1.0000000,      +0.8901680,     +10.1734104,    +11.449606,    +10.692669,     3,    11,     1,    333499, SR
        515526252396,    +270.6642618,     -28.7475768,     +20.7853367,      +4.4745398,     +28.5938104,     +0.907465,     +0.268213,      +1.0000000,      +0.9524920,     +10.2785082,    +11.435565,    +10.749291,     1,  9290,  1346,    300609, SR
        515526111232,    +270.5949487,     -28.9940971,      +8.9942167,     +21.0673806,     +15.8074022,     +0.611836,     +0.367371,      +1.0000000,      +0.9174230,     +10.2426605,    +11.421566,    +10.722334,     2,  9735,   192,    317417, SR
        515483008542,    +272.7303324,     -25.8399203,     +13.1575858,     +25.3131496,      +5.6009386,     +1.144596,     +0.167055,      +1.0000000,      +0.9524920,     +10.0202751,    +11.466410,    +10.608679,     1,    32,     3,    223788, SR
        515436490926,    +267.0692435,     -23.4397280,     +11.8120426,      +0.0858520,      +0.9166428,     +0.830031,     +0.244852,      +1.0000000,      +0.8901680,     +10.9877157,    +12.117641,    +11.447460,     1,    16,     3,    438224, SR
        515423140853,    +274.9424692,     -22.3088636,     +12.4258578,     +26.5828905,     +28.3715939,     +0.384079,     +0.612674,      +1.0000000,      +0.8901680,     +10.7000008,    +12.361833,    +11.376167,     3,    24,     3,    433683, SR
        515605774929,    +263.2204854,     -33.4285760,     +20.8106520,     +22.4023487,     +22.4023487,     +0.545196, -9.999995E008,      +0.8000000,      +0.6923030,  -9.9999999E008, -9.999995E008,    +10.904388,     3,    25,     4,    367737, SR
        515589007474,    +271.3574091,     -31.1618654,      +0.0064938,     +21.2772673,     +21.1013266,     +0.918791,     +0.260786,      +1.0000000,      +0.8681980,      +9.7896748,    +10.979109,    +10.273632,     3,   273,   160,    317247, SR
        515588043468,    +271.0314854,     -32.3664852,     +16.3428708,     +20.8643998,     +18.5792709,     +1.162402,     -0.021591,      +0.9166670,      +0.8098080,     +10.6150751,    +10.881519,    +10.723486,     1,   127,    41,    332893,RVA
        515548498675,    +269.5012165,     -29.6506751,      +1.0029242,      +9.8324394,      +9.8324394,     +0.958300,     +0.044244,      +0.8666670,      +0.7823790,     +10.5889359,    +11.554191,    +10.981679,     3,    62,    43,    295266, SR
        515428682934,    +275.8699985,     -21.8079563,      +3.3785441,      +2.2232140,     +10.3192239,     +1.325514,     +0.090603,      +1.0000000,      +0.9524920,      +9.8835421,    +11.107682,    +10.381620,     2,     4,     1,AP28637572, SR
        515494801189,    +270.2729566,     -27.2353616,     +11.6475512,     +11.6475512,     +11.6472378,     +0.781376,     +0.384141,      +1.0000000,      +0.9524920,      +9.5260267,    +11.383734,    +10.281891,     4,     6,     2,    251676, SR
        515526151517,    +270.4178059,     -28.8270162,      +2.5658073,      +5.8133276,      +4.2415178,     +0.752674,     +0.475991,      +0.8055560,      +0.7000000,     +10.0010910,    +11.637307,    +10.666835,     1,     2,     1,    294261, SR
        515540352689,    +265.9782836,     -28.8361076,      +4.6417870,      +4.6417870,      +4.6417870,     +0.575027,     +0.226005,      +0.9450550,      +0.6167120,     +11.4334536,    +12.611542,    +11.912794,     5,     1,     1,    425694, SR
        515599976917,    +269.9499031,     -33.0921910,      +1.8989749,      +1.8991144,      +1.8991144,     +0.357762,     +0.378124,      +0.9807690,      +0.6748080,     +13.6377201,    +14.365323,    +13.933767,     5,     2,     1,    249241, SR
        515621757225,    +268.4456815,     -33.4351765,      +2.7975904,      +5.5951164,      +5.5951164,     +0.575892,     +0.389403,      +1.0000000,      +0.6748080,     +12.3306065,    +13.820068,    +12.936639,     5,     2,     1,    231601, SR
        515652853545,    +259.1896481,     -35.4595125,      +8.5477265,      +8.5768920,     +10.2824249,     +0.486996,     +0.856705,      +0.8125000,      +0.7750000,      +9.7683592,    +12.213504,    +10.763240,     1,     2,     1,AP52242424, SR
        515658827690,    +266.2629128,     -36.9894905,     +23.1817336,     +18.0689759,     +10.1557819,     +2.193891,     +0.153989,      +1.0000000,      +0.9174230,      +9.6505156,    +10.797760,    +10.117307,     1,     8,     1,    286785, SR
        515457174305,    +266.6782034,     -24.6988379,     +13.7953370,     +14.7983160,     +13.7953370,     +0.467386,     +0.691001,      +1.0000000,      +0.8681980,     +10.3362465,    +12.394326,    +11.173638,     4,  1495,   907,    249721, SR
        515436619522,    +267.0059131,     -23.1667437,     +22.8990093,      +8.2737994,      +8.2737994,     +1.228365,     +0.394559,      +1.0000000,      +0.7996150,     +10.9633436,    +12.233625,    +11.480196,     4,    16,     6,AP28162366, SR
        515668262541,    +267.5402674,     -37.0464838,     +14.2406054,     +20.0418778,     +25.3740606,     +0.130976,     +0.563553,      +0.7714290,      +0.7021280,     +11.2153578,    +12.677103,    +11.810113,     2,    41,     5,    281922, SR
        515668262541,    +267.5402674,     -37.0464838,     +14.2406054,     +20.0418778,     +25.3740606,     +0.130976,     +0.563553,      +0.7714290,      +0.7021280,     +11.2153578,    +12.677103,    +11.810113,     2,    41,     5,    243899, SR
        515659731988,    +266.7304645,     -35.7011835,      +0.5304799,     +28.2735145,     +12.5983479,     +1.958720,     +0.183377,      +1.0000000,      +0.9174230,      +9.5433350,    +10.715667,    +10.020333,     2,    13,     2,    558074, SR
        515548834608,    +269.8207417,     -29.1482902,      +1.0005056,     +12.6562813,      +9.0423005,     +0.119909,     +0.704020,      +0.8461540,      +0.6941150,     +10.3287020,    +12.061984,    +11.033940,     1,    19,     1,    298410, SR
        515526318259,    +270.6392831,     -28.5971665,     +16.0069518,      +0.9973712,      +0.9973712,     +1.057546,     +0.326971,      +0.7931030,      +0.7171260,     +10.9931107,    +12.126119,    +11.454109,     2,    18,     2,    295471, SR
        515457487367,    +266.2503377,     -23.7529275,     +21.4682973,      +3.2895582,      +3.2895582,     +0.762610,     +0.336057,      +1.0000000,      +0.8901680,      +9.8307467,    +11.282683,    +10.421511,     2,    29,     1,AP28148132, SR
        515457487367,    +266.2503377,     -23.7529275,     +21.4682973,      +3.2895582,      +3.2895582,     +0.762610,     +0.336057,      +1.0000000,      +0.8901680,      +9.8307467,    +11.282683,    +10.421511,     2,    29,     1,AP27782593, SR
        515559905721,    +268.1245642,     -29.6275523,      +5.8830728,     +16.5790501,     +14.6626298,     +1.310109,     -0.451521,      +0.8750000,      +0.8681980,      +9.3852682,    +10.515700,     +9.845219,     3,   196,    47,    234876, SR
        515570537414,    +269.1345357,     -30.3201484,     +13.7811640,     +20.2655962,     +27.3348219,     +0.518226,     +0.567090,      +0.8333330,      +0.7621320,      +9.8138342,    +11.206552,    +10.380504,     4,    76,    47,    498836, SR
        515570537414,    +269.1345357,     -30.3201484,     +13.7811640,     +20.2655962,     +27.3348219,     +0.518226,     +0.567090,      +0.8333330,      +0.7621320,      +9.8138342,    +11.206552,    +10.380504,     4,    76,    47,    500221, SR
        515526996017,    +270.9880800,     -28.8393466,      +6.7529522,      +6.7529522,     +20.0581502,     +0.687208,     +0.710701,      +0.7457630,      +0.6671700,  -9.9999999E008,    +15.369287, -9.999995E008,     1,  1517,   637,    282254, SR
        515516950414,    +269.5716657,     -27.9885416,      +1.8407720,      +8.2635652,     +11.9787741,     +1.509157,     +0.298720,      +0.8235290,      +0.7043490,     +10.3807764,    +11.996693,    +11.038260,     1,  1337,   856,    253469, SR
        515436688903,    +266.8103420,     -22.9370125,     +10.6112911,      +0.9167524,      +0.9167524,     +1.643202,     +0.299634,      +0.9090910,      +0.8213600,     +10.8385544,    +12.059287,    +11.335246,     2,    19,     7,    437499, SR
        515577637699,    +277.0654454,     -31.3899877,     +23.5952051,     +13.8833404,      +9.7033976,     +0.516741,     +0.413059,      +1.0000000,      +0.7418810,     +11.1534834,    +12.254237,    +11.601358,     1,    29,    12,    400258, SR
        515457117608,    +265.8997218,     -24.4088173,     +19.2774401,     +24.0655106,     +23.5971464,     +1.265075,     +0.341386,      +0.8333330,      +0.8098080,     +10.6884861,    +12.087707,    +11.257801,     2,    30,     7,    358567, SR
        515423404043,    +274.7895780,     -21.7241937,     +26.7896319,     +18.9334473,     +18.9333145,     +0.654345,     +0.709860,      +0.8648650,      +0.6979590,     +11.5413780,    +12.882483,    +12.087047,     2,   101,    52,    445119, SR
        515487704058,    +269.4253334,     -25.2955401,      +5.5783194,      +5.5781822,      +5.5781822,     +1.234304,     +0.254457,      +0.9464290,      +0.6702680,     +12.4467850,    +12.994342,    +12.669575,     5,     1,     1,    631090, SR
        515494769506,    +269.7821176,     -27.0406294,     +15.4020997,     +21.0871822,      +0.2701830,     +1.332245, -9.999995E008,      +1.0000000,      +0.8346050,  -9.9999999E008,    +11.975752, -9.999995E008,     1,     2,     1,    253323, SR
        515498240320,    +274.8554561,     -27.5748172,      +0.0032582,      +0.0066688,      +0.0066688,     +0.260574,     +0.630845,      +0.9148940,      +0.6812790,     +11.5855026,    +13.043220,    +12.178619,     4,     1,     1,    515316, SR
        515504199021,    +271.1890592,     -27.6738154,     +11.8986853,     +29.9356142,     +29.9356142,     +0.675974, -9.999995E008,      +0.8125000,      +0.7750000,      +9.9718161,    +11.713732,    +10.680567,     2,-24907,-27197,    219185, SR
        515539019817,    +268.9456773,     -29.2947694,     +27.0378556,     +27.5434985,     +27.5434985,     +1.028655,     +0.389116,      +0.8888890,      +0.8500000,     +10.5616407,    +11.971193,    +11.135160,     4, -2211, -2423,    309393, SR
        515591470095,    +268.6524497,     -32.2362282,      +0.0967315,      +0.0967315,      +0.0967315,     +0.361789,     +0.546757,      +1.0000000,      +0.7337120,     +10.7555943,    +12.177639,    +11.334196,     5,     1,     1,    327826, SR
        515591540524,    +268.4792785,     -32.0308091,      +0.1023704,      +0.1025028,      +0.1025028,     +0.415780,     +0.558023,      +0.9285710,      +0.7905350,     +10.9112949,    +12.139000,    +11.410824,     4,     1,     1,    239887, SR
        515723478582,    +271.1331455,     -41.2834692,      +1.8460357,      +1.8460357,      +1.8460357,     +0.319756,     +0.118448,      +0.9761900,      +0.6888730,     +13.2918673,    +13.520760,    +13.384999,     5,     1,     1,    215305, SR
        515609524239,    +270.3144665,     -33.2888740,      +0.1674714,     +12.7466018,     +12.1724199,     +1.836899,     -0.028073,      +1.0000000,      +0.9524920,     +10.6602049,    +11.573243,    +11.031702,     2,    11,     3,    334979, SR
        515599920033,    +268.9349579,     -32.7457210,     +16.2100639,      +0.1583498,     +23.4303398,     +1.019968,     +0.246208,      +1.0000000,      +0.8346050,     +10.6942978,    +11.897355,    +11.183798,     1,    24,     9,    335966, SR
        515548201474,    +269.3534366,     -30.1892321,      +0.1547447,     +29.3923877,     +29.3922455,     +1.295675,     +0.088373,      +0.9000000,      +0.8346050,      +9.5985508,    +11.206151,    +10.252651,     2,    92,     3,    305174, SR
        515538814889,    +268.5761887,     -29.4687664,      +5.4483162,     +21.0551304,     +21.0552665,     +0.362102,     +0.811192,      +0.8235290,      +0.7043490,     +10.1921968,    +12.399094,    +11.090139,     2,   365,    87,    241585, SR
        515445364352,    +268.6599851,     -23.1290093,     +26.0629759,     +11.2417019,     +15.7063827,     +0.137160,     +1.076339,      +0.8800000,      +0.7300000,     +10.3299809,    +13.136850,    +11.472040,     1,    17,     1,    435352, SR
        515436576841,    +266.7372078,     -23.0941669,      +0.0857812,      +3.0964914,     +16.0950520,     +1.178566,     +0.287388,      +0.8750000,      +0.8681980,     +10.8129759,    +11.938533,    +11.270943,     1,  1175,   529,    436529, SR
        515436451210,    +266.9077175,     -23.4172584,     +23.6678053,      +7.4474537,      +8.4500718,     +0.997676,     +0.402848,      +1.0000000,      +0.9174230,      +9.9995356,    +11.558546,    +10.633866,     1,    21,     9,    438819, SR
        515621825232,    +268.5434247,     -33.3371774,     +20.5054860,     +10.2580255,     +24.2838552,     +0.375505,     +0.718873,      +1.0000000,      +0.9524920,      +9.6570787,    +11.502984,    +10.408141,     1,    18,     1,    334711, SR
        515570085562,    +268.6266718,     -31.0025499,     +15.0658258,     +25.7075827,     +15.0458256,     +1.249122,     +0.026546,      +0.8666670,      +0.7823790,     +10.6063719,    +11.395712,    +10.927539,     3,  1783,  1302,    240244, SR
        515526277216,    +270.6447859,     -28.6849568,      +3.0912169,      +0.9980508,      +0.9973705,     +1.110500,     +0.328704,      +0.7826090,      +0.7376630,     +10.9094534,    +12.076410,    +11.384265,     2,    18,     2,    500873, SR
        515526169274,    +270.3742296,     -28.7680842,     +18.9267065,     +14.8069235,     +14.8071530,     +0.814444,     +0.345017,      +0.8750000,      +0.7750000,     +10.0439568,    +11.443451,    +10.613383,     4,  3051,   577,    302520, SR
        515517086076,    +270.0548285,     -27.9212144,      +4.6504256,     +14.8075291,     +14.8075291,     +1.418760,     +0.293043,      +0.9090910,      +0.8213600,      +9.9842196,    +11.554644,    +10.623194,     4,  5708,    88,    248524, SR
        515412983453,    +269.7758251,     -21.7790208,      +0.0853048,     +23.6341863,     +11.5157333,     +0.697294,     +0.293124,      +1.0000000,      +0.9174230,     +10.1190529,    +11.381180,    +10.632587,     2,  1590,   272,AP28211830, SR
        515643824785,    +258.1448695,     -35.1587278,      +1.0001913,      +4.2623160,     +25.8297265,     +0.236950,     +0.943403,      +0.8181820,      +0.7418810,     +10.5767698,    +12.863391,    +11.507151,     3,    39,    13,AP52265844, SR
        515601152591,    +257.0170457,     -33.6238292,     +13.2706649,     +25.6488261,      +8.3855239,     +1.154491,     +0.199191,      +0.8709680,      +0.7116450,     +10.2903261,    +11.523354,    +10.792021,     1,    31,    12,    405898, SR
